"noc_2016","2.C.3.a - Comp and Elec","2.C.3.b - Eng and Tech","2.C.9.a - Telco","2.B.3.b - Tech Design","2.B.3.e - Programming","4.A.3.b.1 - Inter w Comp","Rank - Tech Design","Rank - Programming","Rank - Comp and Elec","Rank - Inter w Comp","Rank - Eng and Tech","Rank - Telco","harm.rank","harm.rank.digital","harm.rank.no.tel","tech","digital","tech.no.tel","noc_code","noc_name"
7251,7.4166,12.5644,1.827,2.35,0,1.6055,110.5,443.5,311,461,55,305,159.096013339839,367.399772741359,145.158519716302,0,NA,NA,"7251",""
7252,1.4356,11.324,1.302,3.24,0.28,1.3311,58,372,466.5,466.5,79.5,379.5,154.009349663404,417.224665223268,137.625211124484,0,NA,NA,"7252",""
7253,1.4356,11.324,1.302,3.24,0.28,1.3311,58,372,466.5,466.5,79.5,379.5,154.009349663404,417.224665223268,137.625211124484,0,NA,NA,"7253",""
7271,3.526,11.3155,0.9225,2.82,1.215,2.0492,78.5,144.5,407.5,451.5,82.5,422.5,156.060140053441,287.934414511295,138.560033363091,0,NA,NA,"7271",""
7272,3.526,11.3155,0.9225,2.82,1.215,2.0492,78.5,144.5,407.5,451.5,82.5,422.5,156.060140053441,287.934414511295,138.560033363091,0,NA,NA,"7272",""
7281,2.57613333333333,5.61966666666667,0.926933333333333,1.28506666666667,0.194444444444444,2.3296,276,385,449,437,196,421,330.543554877827,422.579742841655,316.811582776288,0,NA,NA,"7281",""
7282,3.0456,9.4392,1.1628,0.93,0,1.1147,334,443.5,433,470,102,398,274.259552667309,435.57449423897,258.120190261864,0,NA,NA,"7282",""
7283,0.9936,3.0336,0.8848,1.96,0,0.834,154.5,443.5,472,473,290,429,321.432061077189,454.588344608965,305.981024261575,0,NA,NA,"7283",""
7284,0.812,2.3562,0.8601,1.54,0,4.7499,212.5,443.5,475,386,327,432,353.427065737758,432.712770821727,340.897631635101,0,NA,NA,"7284",""
7291,2.0178,7.1703,1.1928,1.3125,0,3.7584,266,443.5,454,405,151,395,303.642289220063,423.916176632874,290.110017941573,0,NA,NA,"7291",""
7292,1.1242,2.9141,1.2533,1.54,0,2.8684,212.5,443.5,469,428,296,388,346.222047347475,431.07746145904,338.771179744819,0,NA,NA,"7292",""
7293,1.749,2.7267,0.417,1.75,0,1.3114,180.5,443.5,458,468,307,472,344.211878009991,461.1095007942,326.435547717671,0,NA,NA,"7293",""
7294,3.198,2.8365,0.745,0.69,0,0.8142,384,443.5,428,474,299,442,403.386929495513,447.261165201121,396.299507228809,0,NA,NA,"7294",""
7295,1.02225,4.446475,0.404625,0.99015,0,1.4615,324,443.5,471,463,235,473,376.235672686684,463.325477176983,361.330510534701,0,NA,NA,"7295",""
7301,11.3204,11.5455,3.74355,2.15985,0.776875,10.188425,125.5,229,176,242,64,128,132.877234742184,182.94321671627,133.680819108402,0,NA,NA,"7301",""
7302,8.7843,9.1485,3.795,1.88,0.3125,7.7283,163,348,263,317,112,122,182.509160463433,223.115381732951,202.061178504137,0,NA,NA,"7302",""
7303,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"7303",""
7304,9.483,7.1466,3.6225,1.2225,0.49125,8.67,279.5,321,237,289,152,136,213.09976257904,221.54752791093,239.732764738149,0,NA,NA,"7304",""
7305,4.09448888888889,2.91615555555556,3.17528888888889,0.885133333333333,0.0866666666666667,4.36683333333333,345,401,387,395,295,167,302.861021415286,295.366106287005,360.784562639628,0,NA,NA,"7305",""
7311,8.57925,14.1897,2.57325,3.62,1.90125,5.759,49,85,272,368,45,227,93.5657440692159,178.675900910711,83.6959205565322,0,NA,NA,"7311",""
7312,12.8975,11.5218,3.9775,4.4944,1.4256,7.5576,32.5,118.5,129,323,65,106,81.6382243480965,140.386724205424,77.9433072061707,0,NA,NA,"7312",""
7313,12.2379,12.95235,3.2058,3.38,0.6072,8.1176,54.5,289.5,155,304,52,163,106.923684118778,208.020796148084,99.9655553226363,0,NA,NA,"7313",""
7314,0.735,4.12,1.991,1.8144,0,0.3094,172,443.5,478,480,245,292,304.959242770609,406.943563275754,307.469207891195,0,NA,NA,"7314",""
7315,7.7472,13.4583,3.3325,2.5,0.75,15.88,98.5,245.5,302,95,49,155,110.631096105802,165.398280718401,104.549922532079,0,NA,NA,"7315",""
7316,7.4746,9.94,1.49,5.0625,1.8144,7.3556,26.5,90.5,308.5,327.5,96.5,354.5,90.0399250197859,199.829554667223,78.3402322359234,0,NA,NA,"7316",""
7318,13.572,13.1472,3.8556,3,1.215,11.52,69,144.5,105,219,51,114,95.1408330156766,135.37331342525,91.9645893016149,0,NA,NA,"7318",""
7321,15.1441222222222,15.1923777777778,4.10952222222222,2.45055555555556,1.85457777777778,14.5878,103,88,70,143,39,98,77.9410051772448,94.4155188148651,74.7604400849308,0,NA,NA,"7321",""
7322,1.62,2.4628,0,0.75,0.5244,8.54,365.5,304,462,294,323,483,359.079435314641,367.15902250064,341.453578363011,0,NA,NA,"7322",""
7331,10.66,11.3157,3.0351,3.9856,0.5244,10.1618,41,304,207,244,81,183,111.924758809671,227.236626421781,103.793315093066,0,NA,NA,"7331",""
7332,8.4366,5.819,1.0488,2.5,0.5244,8.1355,98.5,304,277,303,188,407,214.611299168425,317.051047256635,196.028147783042,0,NA,NA,"7332",""
7333,13.990056,12.816132,4.758432,3.070048,2.038848,13.01028,65,80,98,178,53,73,79.7693830169997,96.2769816230679,81.0329234833858,0,NA,NA,"7333",""
7334,13.8095,7.3745,1.7368,1.3125,0.69,8.3524,266,272,101,298,146,328,197.375173651494,201.501990651719,182.752236623883,0,NA,NA,"7334",""
7335,8.9951,10.15,2.9172,1.215,0.69,8.5158,284,272,254,295,92,190.5,197.068003291821,247.144205704388,198.220685725898,0,NA,NA,"7335",""
7361,5.1641,3.5109,6.006,0.572025,0,2.17195,395,443.5,364,446,268,55,191.531444955181,159.465954037347,371.21437651822,0,NA,NA,"7361",""
7362,8.1189,3.7948,6.069,0.5244,0.75,8.544,408.5,245.5,291.5,292.5,250.5,52.5,166.701451960413,135.252373531764,289.002320280873,0,NA,NA,"7362",""
7371,3.10901111111111,7.21327777777778,3.20666666666667,0.7884,0,3.11624444444444,355,443.5,432,426,150,162,267.051426914563,306.840770098521,306.135944532255,0,NA,NA,"7371",""
7372,2.639,6.6306,2.5856,2.76,0,0.253,86,443.5,444.5,482.5,169.5,224.5,211.591061786316,363.727962779706,209.012663364485,0,NA,NA,"7372",""
7373,2.639,6.6306,2.5856,2.76,0,0.253,86,443.5,444.5,482.5,169.5,224.5,211.591061786316,363.727962779706,209.012663364485,0,NA,NA,"7373",""
7381,2.618,3.237,0.1904,2.5944,1.62,6.751,93.5,101.5,446,338,278,480,192.3796584218,234.988789626034,171.766255014746,0,NA,NA,"7381",""
7384,11.34,7.722,4.3512,2.2356,0.93,10.5987,120,207,175,233,139,86,144.007185649746,152.338775510204,165.725705302942,0,NA,NA,"7384",""
7441,8.256976,12.1575,4.148352,2.7927,0.831152,6.18324,83,227,287,359,57,95,119.524834294568,190,125.684647866288,0,NA,NA,"7441",""
7442,6.321,7.6127,4.1145,3.24,0.1344,3.5708,58,393,343,412,142,96,142.457606247455,220.074858095246,157.190614630254,0,NA,NA,"7442",""
7444,3.3293,2.2098,0.9075,1.0044,0,3.55,317,443.5,414,415,332,425,385.646781490695,425.05163667805,378.476479114019,0,NA,NA,"7444",""
7451,4.2224,1.26,0.5986,0.3125,0,2.94,436.5,443.5,382,427,389,448,420.341096378531,424.434483865633,415.042801656281,0,NA,NA,"7451",""
7452,8.08094444444444,8.00533333333333,2.7192,1.11888888888889,0.0902777777777778,5.25862222222222,302,399.5,293,377,133,210,249.520762271389,301.135009832946,258.976666148688,0,NA,NA,"7452",""
7511,3.9725,2.5752,4.2,1.0044,0.1344,4.8564,317,393,395,384,315,94,244.93541902487,219.936810219744,357.911414672748,0,NA,NA,"7511",""
7512,3.14787777777778,1.23895555555556,4.96653333333333,0.281666666666667,0,2.4983,449,443.5,430,436,395,67,228.036381208169,185.493342248433,430.822463625058,0,NA,NA,"7512",""
7513,1.8193,0.6468,2.0009,0.69,0,1.9481,384,443.5,457,455,443,291,402.6732202989,397.979660667177,435.700906911982,0,NA,NA,"7513",""
7514,3.2868,0.611,2.2066,0.5244,0,4.5269,408.5,443.5,418,392,447,270.5,386.143387575823,368.184305226158,421.761966259127,0,NA,NA,"7514",""
7521,3.700584,6.631128,1.632432,1.281952,0.081776,2.2848,277,402,401,440,168,338,304.558323882139,392.681285879097,298.493072133555,0,NA,NA,"7521",""
7522,4.59675,6.2118,4.5184,0.685,0,2.71215,391,443.5,376,431,176,81,217.289639820821,206.05624605627,324.300664410431,0,NA,NA,"7522",""
7531,3.1616,11.0032,4.2064,1.3125,0,3.4112,266,443.5,429,419,87,93,183.466572545469,227.343120533349,226.601089090062,0,NA,NA,"7531",""
7532,2.6425,5.1429,2.881,2.5944,0,5.3124,93.5,443.5,443,376,209,195,217.387782889864,326.356597638114,222.237963828903,0,NA,NA,"7532",""
7533,8.12026666666667,6.85751111111111,8.06404444444444,1.31957777777778,0.898333333333333,8.74027777777778,254.5,216.5,289.5,274.5,160.5,31.5,114.188096372053,94.252846056287,229.614262595362,0,NA,NA,"7533",""
7534,10.1664,3.8988,4.11,0.3125,0.3125,11.5276,436.5,348,217.5,218,249,97,210.541131119531,180.080566180578,273.314956287966,0,NA,NA,"7534",""
7535,8.3447,9.24071111111111,2.9747,1.39166666666667,0.572222222222222,7.9776,242,291,284,307,105,187,206.55096881537,258.075644234351,210.709332926244,0,NA,NA,"7535",""
7611,3.83507777777778,7.89386666666667,4.83083333333333,1.19026666666667,0,2.13422222222222,290,443.5,397,449,135,71,189.49706214208,191.631521310851,281.311818214416,0,NA,NA,"7611",""
7612,4.62,5.4033,1.81,1.4256,0.8556,7.2624,234,222,374,332,203,308,266.104883890282,298.725475278281,258.916373908714,0,NA,NA,"7612",""
7621,2.8608,4.9842,2.8595,0.1344,0,2.187,462,443.5,438,444,215,199,323.201487975917,339.708122585907,368.615461298866,0,NA,NA,"7621",""
7622,4.1,2.59,3.675,0,0,4.6631,474.5,443.5,385,387,313,133,297.49861214526,268.810005051131,393.5311430864,0,NA,NA,"7622",""
8211,6.4446,9.3573,3.055575,2.34375,0.3125,6.64405,114.5,348,342,348,104,181,185.629581273189,282.873099906842,186.372939218262,0,NA,NA,"8211",""
8221,8.7843,9.1485,3.795,1.88,0.3125,7.7283,163,348,263,317,112,122,182.509160463433,223.115381732951,202.061178504137,0,NA,NA,"8221",""
8222,8.7843,9.1485,3.795,1.88,0.3125,7.7283,163,348,263,317,112,122,182.509160463433,223.115381732951,202.061178504137,0,NA,NA,"8222",""
8231,3.2889453125,8.349253125,2.3170125,1.101484375,0.1203125,1.84673125,305,397,417,457,126,266,273.029822266904,369.220597693796,274.268617034023,0,NA,NA,"8231",""
8232,8.4064,15.9064,1.5575,0.69,1.54,3.33,384,109,281,421,37,345,128.177624492377,223.503018206351,113.843691889011,0,NA,NA,"8232",""
8241,0.715,3.1396,0.7535,0.28,0,2.5025,452.5,443.5,479,435,288,440,412.102543042402,449.731093599659,406.771628920721,0,NA,NA,"8241",""
8252,6.97226666666667,8.86655555555556,2.42322222222222,1.42604444444444,0.984866666666667,9.24071111111111,228,195,323,260,120,250,209.532199635162,249.938422374797,202.830267337244,0,NA,NA,"8252",""
8255,7.10751111111111,6.42027777777778,3.1262,1.15493333333333,1.0746,7.53245555555556,294.5,168,320,325,173,170,221.573229054374,222.867765641886,235.503239926727,0,NA,NA,"8255",""
8261,8.9072,5.7311,6.5754,0,0,3.6869,474.5,443.5,258,407,192,45,159.63717643377,132.009570084984,315.535060550239,0,NA,NA,"8261",""
8262,8.9072,5.7311,6.5754,0,0,3.6869,474.5,443.5,258,407,192,45,159.63717643377,132.009570084984,315.535060550239,0,NA,NA,"8262",""
8411,3.9879,7.8111,3.4804,2.82,0,2.2185,78.5,443.5,391.5,441.5,137.5,146.5,178.380993762924,289.07921927474,186.1766832465,0,NA,NA,"8411",""
8412,3.3066,4.906,0.6528,0.1344,0,5.4934,462,443.5,415,374,219,445,368.829803993883,418.305724792943,356.493189938979,0,NA,NA,"8412",""
8421,0.3872,2.5668,0.2124,0,0,0.2553,474.5,443.5,481,481,316,479,436.679529827387,471.562999739777,428.937130589213,0,NA,NA,"8421",""
8422,12.4362,6.042,3.7625,1.3125,1.0044,11.7012,266,187.5,151,215,185,127,179.384106784203,164.432327412276,195.043711298159,0,NA,NA,"8422",""
8431,0.85785,1.873125,0.50955,0.2975,0,1.425375,447,443.5,474,464,346,461,435.287006046048,461.359858031562,430.310862552676,0,NA,NA,"8431",""
8432,0.7611,0.9452,0.427,0,0,3.2088,474.5,443.5,476,423,417.5,471,450.591677796504,453.345660948308,446.540960525324,0,NA,NA,"8432",""
8441,8.9072,5.7311,6.5754,0,0,3.6869,474.5,443.5,258,407,192,45,159.63717643377,132.009570084984,315.535060550239,0,NA,NA,"8441",""
8442,3.971,2.1648,0.805,1.54,0,2.5976,212.5,443.5,396,433,333,433,351.807979601056,426.579967248908,338.969017215088,0,NA,NA,"8442",""
8611,0.2825,0.5705,0.1808,0,0,0.923,474.5,443.5,482,472,452,481,468.036215451113,470.092378455598,465.339988339431,0,NA,NA,"8611",""
8612,3.9788,4.6284,0.957,1.0044,0,0.375,317,443.5,393.5,477.5,226.5,417.5,357.053977609614,431.782497065364,346.868231785571,0,NA,NA,"8612",""
8613,1.566,3.23,0.9135,0.69,0,2.0068,384,443.5,464,454,279,424,396.829833271012,446.877454153868,391.6380640653,0,NA,NA,"8613",""
8614,3.9879,7.8111,3.4804,2.82,0,2.2185,78.5,443.5,391.5,441.5,137.5,146.5,178.380993762924,289.07921927474,186.1766832465,0,NA,NA,"8614",""
8615,2.72875,6.16005,2.674175,2.15985,0,1.84,125.5,443.5,441,458,180,212,241.782932872862,351.319512190287,248.498921392505,0,NA,NA,"8615",""
9211,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9211",""
9212,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9212",""
9213,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9213",""
9214,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9214",""
9215,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9215",""
9217,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9217",""
9221,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9221",""
9222,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9222",""
9223,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9223",""
9224,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9224",""
9226,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9226",""
9227,10.9263,11.4,1.746,2.1056,0.28,8.708,137,372,193,282,72,321,169.396920411513,276.343033735463,154.730832494749,0,NA,NA,"9227",""
9231,2.6128,7.0716,0.5031,0.28,0,3.57,452.5,443.5,447.5,413.5,154.5,462.5,339.263747338789,442.017487165963,322.001908928832,0,NA,NA,"9231",""
9232,8.42422222222222,8.30822222222222,3.73988888888889,1.58861111111111,1.065,9.31146666666667,204,169,279,259,127,129,178.132502495804,190.546574287914,192.378101662593,0,NA,NA,"9232",""
9235,4.428,5.53033333333333,1.37066666666667,0.6132,0.518544444444444,5.84737777777778,394,317,378,367,200,373,321.179636121481,357.962187484132,312.356749923164,0,NA,NA,"9235",""
9241,5.720275,5.8806109375,1.440740625,0.90755625,1.0185921875,8.8292359375,342,178,352,273,187,359,259.948815053434,269.417124848971,246.260664345913,0,NA,NA,"9241",""
9243,12.0988,13.2508,3.6157,2.1875,0.3125,10.0596,123,348,157,245,50,138,124.672506214132,195.563364523824,122.154283568457,0,NA,NA,"9243",""
9411,2.6128,7.0716,0.5031,0.28,0,3.57,452.5,443.5,447.5,413.5,154.5,462.5,339.263747338789,442.017487165963,322.001908928832,0,NA,NA,"9411",""
9412,3.43915,5.198175,1.267325,0.8064,0,2.85645,354,443.5,411,429,208,385,348.943746183428,416.963830636388,342.3701934438,0,NA,NA,"9412",""
9413,7.11395625,10.2009375,1.2874,1.3508625,0.31625625,6.9774,248,332,319,335,91,382,225.557219280475,341.43794521035,208.421713226816,0,NA,NA,"9413",""
9414,5.610792,6.485184,1.149804,1.3838,0.3065,6.865608,243,364,354,337,171,399,286.703803458295,363.134336440805,271.33328865823,0,NA,NA,"9414",""
9415,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,408.5,245.5,327,264,259,452,309.680259107132,305.654624831741,291.251105477218,0,NA,NA,"9415",""
9416,6.766542,7.813647,1.217574,1.599576,0.941976,7.919856,202,198,337,309,136,393,231.009467512078,290.960235848557,213.357089057483,0,NA,NA,"9416",""
9417,4.555725,5.783625,0.483,1.697025,1.015625,9.386125,187,180,377,258,190,464,242.555006035205,282.04953512858,221.374903233591,0,NA,NA,"9417",""
9418,8.4732,5.3592,1.7622,0.3125,1.0044,6.1912,436.5,187.5,276,358,204,313,272.119458622792,268.720104112215,265.049139232586,0,NA,NA,"9418",""
9421,10.80905,8.0907,2.174475,0.515625,1.36485,9.65455,420.5,124,202,254,130,275,196.870207093707,195.399653133797,186.193775982177,0,NA,NA,"9421",""
9422,6.24420710059172,7.26330828402367,1.09984378698225,1.3771449704142,0.921450295857988,7.8290449704142,246,214,346,310,149,404,250.701685607355,302.627325923528,232.951546836018,0,NA,NA,"9422",""
9423,5.39406875,5.62573125,1.63544375,1.149375,0.39140625,6.74135,296,326,358,339,194,337,296.46342636965,340.61756345521,289.351780490701,0,NA,NA,"9423",""
9431,2.0709,3.64,1.6199,0.5244,0.1344,2.2968,408.5,393,453,438,255,339,367.916515324424,401.61469040078,374.059119525886,0,NA,NA,"9431",""
9432,6.6048,6.1992,1.9012,1.6544,1.3125,9.1266,193,131,339,269,177,300.5,211.939213847375,228.084145231433,200.05397893752,0,NA,NA,"9432",""
9433,4.8111,6.0928,0.7632,0.57,0.5244,5.643,396.5,304,371.5,371.5,182.5,438,317.610973949075,366.108582753748,300.966754710784,0,NA,NA,"9433",""
9434,2.4495,3.3034,0.7896,1.4344,0.8897,2.5536,227,218,451,434,276,435,309.803720166066,351.771186047199,292.851096789844,0,NA,NA,"9434",""
9435,4.8111,6.0928,0.7632,0.57,0.5244,5.643,396.5,304,371.5,371.5,182.5,438,317.610973949075,366.108582753748,300.966754710784,0,NA,NA,"9435",""
9436,3.605,1.9177,1.4628,0.3125,0.3125,6.9423,436.5,348,404,336,344,356,368.387223146942,360.264782633234,370.752399790459,0,NA,NA,"9436",""
9437,3.12795,4.550125,0.478125,1.63,0.77,3.663,195,230,431,411,230,465,290.5854456179,356.603928101872,270.240342902729,0,NA,NA,"9437",""
9441,3.78585,2.7209,1.56,0.896875,0.3875,4.1591,344,327.5,398,401,308,344,351.466767434704,365.747103193005,352.789321926498,0,NA,NA,"9441",""
9442,1.6471,1.3072,0.5289,0.28,0,1.5322,452.5,443.5,461,462,386,457,442.918662814371,456.753740695961,440.020801644809,0,NA,NA,"9442",""
9445,6.1335,2.831,1.292,1.75,0.93,5.1948,180.5,207,348,379,300,381,275.807505686853,309.53998004718,261.280774205714,0,NA,NA,"9445",""
9446,1.0854,0.7638,0.6664,0.1344,0,2.7738,462,443.5,470,430,433,444,447.620482826493,447.415398933485,448.14828727167,0,NA,NA,"9446",""
9447,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,408.5,245.5,327,264,259,452,309.680259107132,305.654624831741,291.251105477218,0,NA,NA,"9447",""
9461,4.60359375,3.32565625,0.60345,1.0329,0.464025,6.16776875,308,323,375,360,274,447,340.506098616343,372.154638880825,324.914011683285,0,NA,NA,"9461",""
9462,3.0051,1.5345,0.462,0.69,0.1344,5.95,384,393,434.5,364.5,372.5,466.5,400.425074400826,411.976237266753,389.255332178388,0,NA,NA,"9462",""
9463,4.88424444444444,4.05804444444444,0.8855,1.19126666666667,0.6716,7.77295555555555,289,283,368,313,247,428,312.054615268479,340.516252178497,295.921004224572,0,NA,NA,"9463",""
9465,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,408.5,245.5,327,264,259,452,309.680259107132,305.654624831741,291.251105477218,0,NA,NA,"9465",""
9471,16.2272,2.8044,2.6499,1.215,1.41,13.524,284,123,51,165,302,216,134.117837325978,105.463881538202,124.599773975059,0,NA,NA,"9471",""
9472,19.16,4.2218,2.0349,1.75,1.54,19.642,180.5,109,26,32,242,288,67.0270845162429,50.0681026059819,58.1018061099474,0,NA,NA,"9472",""
9473,5.5692,2.6752,0.7952,1.62,1.4256,6.509,199.5,118.5,355,349,309,434,244.433827668967,244.900212774616,224.742635145192,0,NA,NA,"9473",""
9474,10.3025,2.522,1.3114,1.4256,0.93,9.8404,234,207,213,250,322,378,255.814775830712,248.398209171784,240.200450579919,0,NA,NA,"9474",""
9521,5.43083333333333,7.26506666666667,2.4605,1.19,0.666666666666667,6.48433333333333,291,284,356,350,148,242,256.298662497519,301.338207622792,259.134999035351,0,NA,NA,"9521",""
9522,6.579225,6.18715,0.45325,1.1247,1.015625,7.55825,299.5,180,340.5,321.5,178.5,468.5,265.690838843565,292.316030038712,244.466352287372,0,NA,NA,"9522",""
9523,7.80735555555555,4.18965555555556,0.7392,1.15493333333333,0.728333333333333,9.40403333333333,294.5,260,301,257,243,443,289.109915294863,301.411423481183,270.254196641814,0,NA,NA,"9523",""
9524,5.79605,3.42845,0.433825,0.884225,0.515625,8.0712,346,318.5,351,305,273,470,335.319260379033,352.053308851827,317.052621651057,0,NA,NA,"9524",""
9525,7.611975,7.14085,1.6709,0.98595,0.72,7.7978,326,261,306,312,153,334,263.092166026609,301.79373317907,252.262523256441,0,NA,NA,"9525",""
9526,6.579225,6.18715,0.45325,1.1247,1.015625,7.55825,299.5,180,340.5,321.5,178.5,468.5,265.690838843565,292.316030038712,244.466352287372,0,NA,NA,"9526",""
9527,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,408.5,245.5,327,264,259,452,309.680259107132,305.654624831741,291.251105477218,0,NA,NA,"9527",""
9531,4.136325,6.6443,2.5239,0.3125,0.3125,4.6116,436.5,348,384,390,167,234,292.487584296873,325.849758716377,307.53386425026,0,NA,NA,"9531",""
9532,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,408.5,245.5,327,264,259,452,309.680259107132,305.654624831741,291.251105477218,0,NA,NA,"9532",""
9534,0.1744,1.1925,0.0618,0.625,0,2.1875,393,443.5,483,443,397,482,438.304480650074,463.044418337913,430.33998006781,0,NA,NA,"9534",""
9535,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,408.5,245.5,327,264,259,452,309.680259107132,305.654624831741,291.251105477218,0,NA,NA,"9535",""
9536,2.511,1.7576,1.6608,1.4256,0,3.366,234,443.5,450,420,356,336,355.742982144005,407.760928100465,359.744576310288,0,NA,NA,"9536",""
9537,6.62222222222222,7.02466666666666,0.965066666666667,1.74444444444444,0.973333333333333,8.26985555555556,186,196,338,301,157,416,236.108535065019,291.219701558726,217.259433308599,0,NA,NA,"9537",""
9611,3.2522,3.168,1.4151,0.3125,0.3125,6.681,436.5,348,422.5,343.5,283.5,365.5,360.175882039573,368.396203961912,358.937158475818,0,NA,NA,"9611",""
9612,3.2522,3.168,1.4151,0.3125,0.3125,6.681,436.5,348,422.5,343.5,283.5,365.5,360.175882039573,368.396203961912,358.937158475818,0,NA,NA,"9612",""
9613,3.2522,3.168,1.4151,0.3125,0.3125,6.681,436.5,348,422.5,343.5,283.5,365.5,360.175882039573,368.396203961912,358.937158475818,0,NA,NA,"9613",""
9614,3.2522,3.168,1.4151,0.3125,0.3125,6.681,436.5,348,422.5,343.5,283.5,365.5,360.175882039573,368.396203961912,358.937158475818,0,NA,NA,"9614",""
9615,3.2522,3.168,1.4151,0.3125,0.3125,6.681,436.5,348,422.5,343.5,283.5,365.5,360.175882039573,368.396203961912,358.937158475818,0,NA,NA,"9615",""
9616,3.2522,3.168,1.4151,0.3125,0.3125,6.681,436.5,348,422.5,343.5,283.5,365.5,360.175882039573,368.396203961912,358.937158475818,0,NA,NA,"9616",""
9617,3.2522,3.168,1.4151,0.3125,0.3125,6.681,436.5,348,422.5,343.5,283.5,365.5,360.175882039573,368.396203961912,358.937158475818,0,NA,NA,"9617",""
9618,3.2522,3.168,1.4151,0.3125,0.3125,6.681,436.5,348,422.5,343.5,283.5,365.5,360.175882039573,368.396203961912,358.937158475818,0,NA,NA,"9618",""
9619,2.907,4.6332,1.5216,1.072025,0.140625,4.90105,306,387.5,437,383,225,352,333.773855399738,388.570756441421,330.177234855239,0,NA,NA,"9619",""
